,id,track_name,size_bytes,price,rating_count_tot,user_rating,prime_genre,sup_devices,ipadSc_urls,lang
3652,982255287,Level: A Simple Puzzle Game,30552064,0.99,60,4.0,Games,40,5,16
3653,982354972,Lifeline...,29690880,1.99,21347,4.5,Games,37,5,6
3654,982416928,PP基金-随时提现的投资理财平台,29438976,0.0,0,0.0,Finance,38,0,2
3655,982437433,诺诺镑客—让财富升值,28008448,0.0,0,0.0,Finance,38,0,1
3656,982457990,求生无限 - 无限流生存挑战大冒险,87796736,0.99,1,5.0,Games,37,5,3
3657,982528455,Hot Trigger,242970624,0.99,115,4.5,Games,37,5,1
3658,982763237,Hyperburner,95036416,2.99,545,4.5,Games,37,5,1
3659,982805507,har•mo•ny 3,172551168,2.99,823,4.5,Games,37,5,10
3660,982819497,Sword Of Xolan,116097024,0.99,381,4.5,Games,40,5,1
3661,982887800,NAVIRO(ナビロー) - カーナビ/バイクナビ/徒歩ナビが使える高性能ナビアプリ,55756800,0.0,0,0.0,Navigation,37,5,1
3662,982923857,GodFinger 2,117507072,0.0,602,3.5,Games,37,5,8
3663,982936366,Uptown & Co. - Vintage Filters & insignias.,50565120,1.99,115,4.0,Photo & Video,38,5,1
3664,983099308,Cell Surgeon - A Unique 3D Match 4 Strategy Game!,252099584,0.99,14,4.5,Games,40,5,1
3665,983143183,Neo Monsters,229527552,0.99,3093,4.5,Games,38,5,6
3666,983149271,Muhammad Ali: Puzzle King,153622528,0.0,277,5.0,Games,37,5,11
3667,983151079,借贷宝-直投熟人更高明,74248192,0.0,10,3.5,Finance,38,0,2
3668,983202217,乐视体育—英超欧冠F1高清直播,121336832,0.0,24,3.5,Sports,38,0,4
3669,983488323,Iron Commander,160277504,0.0,71,3.5,Games,38,5,5
3670,983489496,5E Spell Book,6500352,0.0,144,3.0,Games,40,2,1
3671,983613658,M Cam - Manual controls & custom exposure camera,15116288,1.99,11,3.5,Photo & Video,37,0,6
3672,983826477,Productive habits & daily goals tracker,9256960,0.0,4736,5.0,Productivity,38,0,1
3673,983868842,The Enchanted Cave 2,37957632,2.99,92,4.5,Games,43,5,1
3674,983963758,Immortal Legends - TD,273789952,0.0,26,3.0,Games,40,4,3
3675,984394908,Order & Chaos 2: 3D MMO RPG Online Game,703052800,0.0,6325,4.0,Games,38,5,15
3676,984451115,Sky Charms,183284736,0.0,505,4.5,Games,38,5,11
3677,984594553,AdivínaT - Adivina las palabras,135886848,0.99,15,4.5,Games,38,5,1
3678,984731733,Stress Release Grenade,195417088,0.0,0,0.0,Games,38,1,1
3679,984957369,日课——给每一位好读诗的人！,59156480,0.99,7,4.5,Education,40,5,3
3680,985035649,Hollywood Game Night,173502464,0.99,27,4.0,Games,38,5,1
3681,985077390,Roll Turtle,92815360,0.99,25,5.0,Games,40,5,1
3682,985082895,Forsaken World Mobile MMORPG,640595968,0.0,952,4.0,Games,38,5,14
3683,985238090,Dot - A Period & Fertility Tracker,42478592,0.0,142,4.0,Health & Fitness,37,0,1
3684,985565530,鏡の中のプリンセス Love Palace,22060032,0.0,7,4.5,Games,38,5,1
3685,985611127,大江戸ぶらり,45785088,4.99,0,0.0,Navigation,40,5,2
3686,985631644,Hockey Stars,76464128,0.0,1619,4.5,Games,40,5,6
3687,985653378,Cookie Clickers 2,63004672,0.0,2912,5.0,Games,38,5,8
3688,985746746,Discord - Chat for Gamers,26890240,0.0,9152,4.5,Social Networking,37,5,1
3689,985923564,One More Dash,109096960,0.0,1142,4.5,Games,38,5,1
3690,985927350,Tamagotchi Classic - The Original Tamagotchi Game,47908864,0.99,165,3.0,Games,37,5,1
3691,985945557,Dr. Panda Space,250955776,2.99,75,4.5,Education,40,5,16
3692,985950986,Gun Master 3: Zombie Slayer,220948480,0.0,604,4.5,Games,38,5,1
3693,986073281,Face Swap App- Funny Face Changer Photo Effects,16275456,0.0,11977,4.5,Photo & Video,37,5,1
3694,986110430,Hot Shot Slots Games – Vegas Casino Slot Machines,179004416,0.0,20064,4.5,Games,38,5,1
3695,986339882,letgo: Buy & Sell Second Hand Stuff,109915136,0.0,38424,4.5,Shopping,37,4,16
3696,986420993,WarnWetter,51410944,0.0,0,0.0,Weather,37,5,1
3697,986540048,Ab & Core Sworkit - Free Workout Trainer,59845632,0.0,2901,5.0,Health & Fitness,37,5,12
3698,986722176,弹弹堂S- 巴萨传奇助阵 弹弹堂手游官方版,146187264,0.0,6,4.5,Games,40,5,1
3699,986749236,网娱大师-网吧娱乐大师,72523776,0.0,0,0.0,Lifestyle,38,0,2
3700,986905979,AmpMe - A Portable Social Party Music Speaker,69876736,0.0,1047,4.0,Music,37,4,9
3701,987112935,VR SNIPER,89478144,0.0,30,2.5,Games,37,3,1
3702,987237335,Yiannimize Racing,46248960,0.99,2,3.0,Games,37,0,1
3703,987360477,COOKING MAMA Let's Cook！,178185216,0.0,3594,4.0,Games,38,5,22
3704,987732117,DANDY DUNGEON Legend of Brave Yamada,247331840,0.0,1204,5.0,Games,38,5,2
3705,987733557,Wolf Craft,157003776,0.99,206,4.5,Games,40,5,1
3706,987868589,培训题库,51246080,1.99,0,0.0,Education,37,5,0
3707,987873536,Mondly: Learn 33 Languages: Spanish English French,77725696,0.0,1395,4.5,Education,38,5,1
3708,987962261,Google Cardboard,127627264,0.0,546,4.0,Entertainment,37,0,33
3709,988173374,Polarr Photo Editor - Photo Editing Tools for All,57919488,0.0,2246,4.5,Photo & Video,37,5,17
3710,988235692,Refreshing ! Brain training fit,62258176,0.0,0,0.0,Games,38,5,6
3711,988296409,全民德州扑克-天天尽享拉斯维加斯之夜,65105920,0.0,0,0.0,Games,40,5,1
3712,988301769,脳トレクロスワード -解けばIQがあがる!?無料パズルゲーム-,30003200,0.0,0,0.0,Games,37,0,2
3713,988318940,Toca Life: City,332123136,2.99,3571,4.5,Education,39,5,18
3714,988341207,小牛在线-理财投资神器,33019904,0.0,0,0.0,Finance,38,0,2
3715,988375097,Hugo Flower Flush,242545664,0.0,41,4.0,Games,38,5,15
3716,988383602,Death Run : Mini Game With Worldwide Multiplayer,121913344,0.99,721,4.0,Games,43,4,1
3717,988396858,花椒直播-高清美颜直播互动平台,174611456,0.0,19,3.0,Social Networking,37,0,4
3718,988455996,Smooth Operator!,598734848,0.99,8,4.0,Games,37,5,8
3719,988476572,Arrow,128421888,0.0,14673,4.5,Games,40,4,1
3720,988518358,Twin Shooter - Invaders,147472384,0.0,572,4.5,Games,40,5,10
3721,988627776,モン娘は～れむ【モンはれ】,140779520,0.0,5,4.0,Games,38,5,0
3722,988716364,屠龙杀,241339392,0.0,0,0.0,Games,40,5,1
3723,988737164,TownWiFi - WiFi Everywhere,112883712,0.0,0,0.0,Utilities,37,5,5
3724,988752315,Nono Islands,135064576,0.0,3180,4.5,Games,38,5,14
3725,988953433,Six Flags,88558592,0.0,353,3.5,Travel,37,0,3
3726,989078384,サッカーカーニバル,101990400,0.0,0,0.0,Games,38,0,1
3727,989080135,Sling Kong,189335552,0.0,4638,4.5,Games,37,5,18
3728,989087237,龙珠直播-高清游戏娱乐直播平台,70821888,0.0,0,0.0,Entertainment,38,0,1
3729,989105524,Forevolution,77255680,3.99,0,0.0,Games,38,5,2
3730,989148225,Sky Gamblers Air Supremacy,1654782976,2.99,1010,4.0,Games,38,5,10
3731,989178902,Timepage – Calendar by Moleskine,87201792,4.99,1085,4.0,Productivity,37,0,7
3732,989254177,Good Morning Alarm Clock - Sleep Cycle Tracker,59503616,3.99,1014,4.5,Health & Fitness,37,5,11
3733,989330818,iMaschine 2,508655616,9.99,454,4.0,Music,37,5,1
3734,989442029,"System Status : memory, CPU, network, battery data",2515968,1.99,0,0.0,Productivity,38,5,13
3735,989447181,iPlum Business Phone Number for Calling & Texting,39709696,0.0,392,4.5,Business,38,4,22
3736,989733380,AirTycoon 4,247309312,2.99,114,4.0,Games,40,5,7
3737,989804926,Firefox web browser,91155456,0.0,2619,3.5,Utilities,37,5,50
3738,989844820,Insidious VR,260640768,0.0,121,3.5,Entertainment,37,0,1
3739,990157917,Duck Life: Retro Pack,332144640,1.99,77,4.5,Games,37,1,1
3740,990345796,Builder Buddies: 3D City Building Simulator,10946560,0.0,7197,4.0,Games,38,5,1
3741,990652974,The Paranormal Society™: Hidden Adventure,659142656,0.0,3000,4.0,Games,24,5,11
3742,990668324,Formulas - Photo Lab Effects and Custom Frames,274699264,1.99,99,4.5,Photo & Video,37,5,13
3743,990692830,ZAGA,307658752,0.0,444,4.5,Games,40,4,1
3744,990928352,Relook,56421376,3.99,198,4.5,Photo & Video,37,5,10
3745,991018252,Horizon Chase - World Tour,587313152,0.0,3375,4.5,Games,38,5,1
3746,991032122,Candid - Speak Your Mind Freely,47065088,0.0,398,3.5,Social Networking,37,0,1
3747,991153141,Fallout Shelter,1172922368,0.0,199396,4.5,Games,38,5,5
3748,991165672,Election Center 2016,44598272,0.0,37,2.0,News,37,5,1
3749,991346515,Moments - private albums with friends and family,204382208,0.0,11955,4.5,Photo & Video,37,0,33
3750,991357716,Lifeline 2,81724416,1.99,1364,4.5,Games,37,5,1
3751,991526007,Down To Lunch,35410944,0.0,2535,4.0,Social Networking,37,0,1
3752,991558368,INKHUNTER try tattoo designs in augmented reality,68191232,0.0,809,4.5,Entertainment,37,4,1
3753,991563953,Blyss,163149824,0.99,288,4.0,Games,40,5,1
3754,991626372,Snapshot Cam - Draw on Pictures & Add Text to Photos,109117440,2.99,14,5.0,Photo & Video,37,5,31
3755,991693702,Snoopy Emoji,29364224,1.99,23,1.5,Utilities,37,0,1
3756,991709209,Boyfriend Plus - Brett Jeff and Kai,34203648,0.0,126,4.0,Games,37,4,6
3757,991764216,PAUSE - Relaxation at your fingertip,77151232,1.99,180,3.5,Health & Fitness,40,4,1
3758,991897864,Easy Music - Give kids an ear for music,247308288,3.99,43,4.5,Education,37,5,1
3759,992004655,SOMA Messenger,92802048,0.0,3232,4.5,Social Networking,40,0,33
3760,992047786,Analog Wedding,18767872,0.99,8,4.0,Photo & Video,43,5,5
3761,992051355,Farming Simulator 16,185572352,4.99,2637,4.5,Games,37,5,10
3762,992140314,Total War Battles: KINGDOM,630600704,0.0,3092,4.0,Games,37,5,1
3763,992140496,Football Chairman Pro,29378560,3.99,37,4.5,Games,40,5,1
3764,992309647,Fit The Fat 2,169729024,0.0,8557,4.5,Games,37,5,1
3765,992412812,Face Paint Party - Kids Coloring Fun,89993216,0.0,38,4.0,Games,40,5,11
3766,992421775,Patternator Pattern Maker Backgrounds & Wallpapers,47943680,0.0,2092,5.0,Photo & Video,37,5,12
3767,992425516,Atlantic Fleet,220282880,9.99,271,4.5,Games,38,5,1
3768,992448528,Spinny Circle,16656384,0.0,20812,4.5,Games,38,2,1
3769,992640880,Rick and Morty: Pocket Mortys,955524096,0.0,12124,4.5,Games,37,5,10
3770,992730639,Down The Mountain,252966912,0.0,3491,4.5,Games,40,5,1
3771,992762497,记账·圈子账本(专业版)—可共享的全能记帐本软件,77918208,0.99,12,4.5,Finance,37,5,2
3772,992762663,百度钱包-金融信贷和理财投资优选,43722752,0.0,5,2.5,Lifestyle,38,0,1
3773,992796509,Fast Motorcycle Driver,150142976,0.0,2224,4.5,Games,40,3,1
3774,992872278,Abby Lee Dance Secrets,51111936,4.99,808,4.0,Entertainment,37,0,1
3775,992875656,EWallpaper,10727424,3.99,42,1.0,Entertainment,38,0,1
3776,992879171,Puppy Love - My Dream Pet,269402112,0.0,1689,4.5,Games,38,5,11
3777,993071546,小咖秀-全民视频才艺直播社区,101220352,0.0,66,5.0,Entertainment,37,5,3
3778,993093969,懸賞パズルパクロス２,187141120,0.0,0,0.0,Games,40,5,0
3779,993160329,Airmail - Your Mail With You,170175488,4.99,1575,3.5,Productivity,37,5,27
3780,993187907,Hop Rush,11702272,0.0,9,1.0,Games,40,2,1
3781,993290127,League of War: Mercenaries,164357120,0.0,2523,4.5,Games,38,5,1
3782,993435362,V for Wikipedia,31600640,4.99,134,4.5,Reference,37,5,2
3783,993479067,"2Face Fitpack - Dein Trainingsprogramm mit persönlichem Ernährungsplan, Kalorienrechner und Trainingsplan",34414592,0.0,0,0.0,Health & Fitness,43,0,16
3784,993492744,"Egg, Inc.",53579776,0.0,79074,5.0,Games,38,4,1
3785,993570169,Swaggy Ninja,31567872,0.0,1210,4.5,Games,40,5,1
3786,993605516,CatHotel - Care for cute cats,230216704,0.0,1425,4.5,Games,38,5,12
3787,994046673,伙星 - 随手拍出明星一样的MV,118812672,0.0,0,0.0,Photo & Video,37,0,3
3788,994052436,ディグラム恋愛診断,12320768,0.0,0,0.0,Lifestyle,38,5,1
3789,994119740,Rawr Messenger - Dab your chat,130276352,0.0,180,4.0,Social Networking,37,0,1
3790,994556645,"Curious World: Games, Videos, Books for Children",186588160,0.0,604,3.5,Education,37,5,1
3791,994624624,Champs Sports,63553536,0.0,330,3.5,Lifestyle,37,0,1
3792,994673739,Sago Mini Babies,105742336,2.99,70,4.0,Education,38,5,1
3793,994674676,Sago Mini Superhero,179484672,2.99,30,3.5,Education,38,5,1
3794,994822255,Infinite Tanks,1920265216,4.99,262,4.0,Games,37,5,10
3795,994855806,Word Trek  - WordTrek Brain game & Word puzzles,47884288,0.0,3774,4.5,Games,38,4,1
3796,994905763,Triller - Music Video & Film Maker,87287808,0.0,25683,5.0,Photo & Video,37,5,1
3797,994933845,Free Fur All – We Bare Bears Minigame Collection,362530816,0.0,1449,4.5,Games,38,4,10
3798,995014054,Pinchworm,100635648,0.0,2288,5.0,Games,37,5,11
3799,995022521,Signily Keyboard - Sign Language Emoji and GIFs!,89902080,0.99,71,4.5,Utilities,37,5,1
3800,995112030,U by BB&T,74385408,0.0,790,2.0,Finance,38,5,1
3801,995125257,skyticket - Reserve Best Valued Air Tickets,8294400,0.0,0,0.0,Travel,37,4,34
3802,995922287,Upperland,126574592,0.0,201,4.0,Games,38,5,24
3803,995999703,Agar.io,63954944,0.0,176514,4.5,Games,38,5,1
3804,996136866,Aralon: Forge and Flame,1379309568,4.99,192,3.5,Games,37,4,1
3805,996246479,SHOWTIME,25903104,0.0,1214,2.5,Entertainment,37,5,1
3806,996345745,EvilBane: Rise of Ravens,180629504,0.0,1428,4.5,Games,38,5,14
3807,996402903,Pharaoh's Party: Coin Pusher,227435520,0.0,191,4.5,Games,40,5,1
3808,996491151,Puzzle Strike,410278912,3.99,21,3.5,Games,38,5,1
3809,996509117,球球大作战,124596224,0.0,111,4.0,Games,38,5,1
3810,996802374,Cops N Robbers (Jail Break 2) - Survival Mini Game,226083840,0.0,1559,4.0,Games,40,5,1
3811,996855098,Money Multiplier,40488960,0.0,1,4.0,Games,40,4,2
3812,996866372,天天快报 - 最热门的新闻资讯软件,96720896,0.0,15,3.0,News,37,0,1
3813,996948313,Eisenhorn: XENOS,3008276480,5.99,100,3.5,Games,25,5,1
3814,997002798,KING OF KARTS: Single- & Multiplayer Battles.,481390592,2.99,9,3.5,Games,38,5,16
3815,997252057,Popcorn Buzz - Free Group Calls,17457152,0.0,281,3.5,Social Networking,38,0,17
3816,997362197,"InShot Video Editor Music, No Crop, Cut",55851008,0.0,12779,5.0,Photo & Video,37,0,9
3817,997392079,My Uncrowded,171746304,0.99,224,3.0,Games,40,5,1
3818,997446291,PAC-MAN Championship Edition DX,126681088,4.99,517,4.5,Games,38,5,10
3819,997676587,Matchsticks ~ Free Puzzle Game with Matches,32492544,0.0,212,4.5,Games,37,4,15
3820,997715441,盗墓OL-精绝女王,339391488,0.0,0,0.0,Games,40,5,1
3821,997811381,Doc McStuffins Pet Vet,609991680,1.99,70,3.0,Entertainment,38,5,6
3822,997811612,Fishing Break,578273280,0.0,2088,4.5,Games,38,5,1
3823,997878440,Flipped Out – The Powerpuff Girls Match 3 Puzzle / Fighting Action Game,640870400,2.99,124,4.5,Games,38,5,9
3824,998059934,Equipd Bible,135132160,2.99,94,4.5,Productivity,38,5,20
3825,998179061,Private School Days,55376896,4.99,99,4.0,Games,40,5,16
3826,998253660,恋愛消滅ボタン ~ 無料 泣ける恋愛小説 放置ゲーム ~,23538688,0.0,0,0.0,Book,38,4,1
3827,998276924,Fetty Wap: Nitro Nation Stories,1027908608,0.0,2005,4.5,Games,37,4,1
3828,998286883,Scrubby Dubby Saga,112135168,0.0,3874,4.5,Games,38,5,11
3829,998360879,Chain: Collaborate On MyVideo Story/Group Video,95789056,0.0,35,4.5,Social Networking,37,0,1
3830,998364171,Face on Face,1736704,0.99,0,0.0,Entertainment,40,3,24
3831,998424233,Kick Hero,107540480,0.0,733,4.5,Games,38,5,1
3832,998528159,Path of War,88379392,0.0,377,4.5,Games,37,5,6
3833,998560520,Blink Health,38117376,0.0,1198,5.0,Medical,37,0,9
3834,998834675,Clouds & Sheep 2 Premium,299395072,3.99,1,4.0,Games,37,5,14
3835,998936876,Dawnbringer,799076352,0.0,238,3.5,Games,37,5,1
3836,999183538,Honest App: Shop baby & diaper products,121671680,0.0,3173,5.0,Shopping,37,0,1
3837,999195395,街机游戏厅 - 电玩游戏合集火爆改版,256049152,0.99,0,0.0,Games,43,5,1
3838,999239164,乐享动-有运动音乐推荐的计步器,104727552,0.0,0,0.0,Health & Fitness,37,0,3
3839,999263877,"It Girl Story - Styling, Fashion & Celebrity Life",931567616,0.0,3537,4.5,Games,38,5,11
3840,999273718,Circle Boom,14546944,0.0,7,1.5,Games,40,2,1
3841,999535933,Donut vs Donut,85999616,0.99,16,4.5,Games,40,3,1
3842,999702563,KORG iDS-10,88055808,19.99,52,4.0,Music,37,5,2
3843,999771588,Swapperoo,24163328,1.99,361,4.0,Games,37,5,1
3844,1000227889,【よく当たる】手相鑑定〜選べる鑑定ジャンル(人生運、仕事運、恋愛運),55037952,0.0,3,3.5,Games,38,0,4
3845,1000559499,Wonder Tactics,653022208,0.0,730,4.5,Games,37,5,12
3846,1000588300,キスまでにしたい10のこと ~ 無料 胸きゅん恋愛小説 放置げーむ ~,51475456,0.0,0,0.0,Book,38,5,1
3847,1000590510,闇金クリッカー,41996288,0.0,0,0.0,Games,40,3,1
3848,1000593025,Special Air Wing - Flight Simulator,250717184,2.99,138,4.0,Games,38,5,1
3849,1000668798,King Tongue,422011904,1.99,255,4.5,Games,40,5,1
3850,1000708019,Butt Sworkit - Free Workout Trainer to tone & lift,58649600,0.0,960,5.0,Health & Fitness,37,5,12
3851,1000773093,Rapala Fishing - Daily Catch,201266176,0.0,1666,4.5,Games,37,5,1
3852,1000835177,Recontact: Istanbul,289065984,0.99,14,3.5,Games,38,0,31
3853,1000876192,Plants vs. Zombies™ Heroes,153967616,0.0,16305,4.5,Games,37,4,10
3854,1001059684,Dr. Panda's Carnival,245165056,2.99,49,3.5,Education,40,5,17
3855,1001153553,腾讯WiFi管家-手机安全免费WiFi,32029696,0.0,8,4.0,Utilities,40,0,1
3856,1001177846,Find–the–Line,458349568,2.99,181,4.5,Games,40,5,1
3857,1001193844,Moto x3m,57729024,0.99,53,4.5,Games,43,5,16
3858,1001229698,PAC-MAN Bounce - Puzzle Adventure,359372800,0.0,392,4.0,Games,43,5,1
3859,1001244846,The Everything Machine by Tinybop,226968576,2.99,141,4.0,Education,38,5,58
3860,1001247878,The Earth by Tinybop,491725824,2.99,173,4.0,Education,38,5,58
3861,1001248922,Oddworld: Munch's Oddysee,712294400,2.99,200,4.5,Games,38,5,1
3862,1001250333,Star Trek Timelines,161198080,0.0,4721,4.0,Games,37,5,1
3863,1001286466,Minecraft: Story Mode,1089228800,0.0,20621,4.0,Games,38,4,1
3864,1001425491,Thumb Drift - Furious One Touch Car Racing,184078336,0.0,6051,4.5,Games,37,5,12
3865,1001473964,Picolo drinking game,35566592,0.0,227,5.0,Entertainment,37,5,6
3866,1001501844,Deliveroo: Restaurant Delivery - Order Food Nearby,62734336,0.0,1702,4.5,Food & Drink,37,0,9
3867,1001515754,Craft The World - Episodes Edition,222253056,0.99,4,5.0,Games,43,5,9
3868,1001725199,Abzorb,57837568,2.99,76,3.5,Games,37,4,1
3869,1001893116,Hit the Button Math,13328384,2.99,1,5.0,Education,43,4,1
3870,1001989098,Supermarket Girl - Shopping Fun!,91478016,0.0,1354,4.5,Games,38,5,11
3871,1002132680,Super Stickman Golf 3,132153344,0.0,1593,4.5,Games,37,5,11
3872,1002210090,Pixel Dungeon,48006144,2.99,152,4.5,Games,40,2,1
3873,1002228096,Ookujira - Giant Whale Rampage,47969280,0.0,878,4.5,Games,37,5,13
3874,1002317411,霸王英雄传（吕布一统天下，演义三国群英杰传奇）,223020032,0.0,0,0.0,Games,38,5,1
3875,1002340615,PAC-MAN 256 - Endless Arcade Maze,145424384,0.0,23015,4.5,Games,38,5,11
3876,1002345611,Little Farmers - Tractors and Harvesters for Kids,286941184,1.99,29,3.0,Education,38,5,18
3877,1002355194,转转-更专业的二手闲置交易平台,78624768,0.0,23,2.5,Shopping,38,0,1
3878,1002381557,"S, - Puzzle Game With Create Level Feature",28254208,0.0,0,0.0,Games,38,4,4
3879,1002417141,Project Color™ by The Home Depot,47817728,0.0,490,2.5,Lifestyle,37,2,1
3880,1002503055,"Please, Don't Touch Anything",57004032,4.99,379,4.0,Games,43,4,1
3881,1002597082,Trivia Crack Kingdoms,237295616,0.0,3250,4.0,Games,37,5,21
3882,1002739417,Proton Pulse for Google Cardboard,194486272,2.99,32,4.5,Games,37,0,1
3883,1003138996,Baseball Highlights 2045,135406592,3.99,278,4.5,Games,40,5,1
3884,1003168863,BLEACH Brave Souls,181778432,0.0,4815,4.5,Games,38,4,3
3885,1003201868,Fancy Makeup Shop - Brush & Blush,106096640,0.0,425,4.0,Games,38,5,11
3886,1003287840,Bridge Rider,99517440,0.0,25,4.0,Games,38,5,1
3887,1003706384,Double Juggle,102620160,0.0,1105,4.5,Games,38,4,1
3888,1003716367,Ellipsis - Touch. Explore. Survive.,144324608,4.99,23,4.5,Games,38,5,32
3889,1003765913,Auto Warriors - Tactical Car Combat,1107044352,0.0,352,4.0,Games,25,5,1
3890,1003820457,Animal Jam - Play Wild!,620323840,0.0,26990,4.5,Games,38,5,5
3891,1003822659,Ultimate Wolf Simulator,138526720,0.99,2737,4.5,Games,40,5,1
3892,1003837100,VPN Express,10645504,0.0,14,4.5,Reference,37,2,2
3893,1003996643,TexMoji,11371520,1.99,628,2.0,Utilities,37,0,1
3894,1004090290,The Cat in the Hat - Read & Learn - Dr. Seuss,48586752,3.99,43,4.5,Book,37,5,1
3895,1004227662,Brain Dots - Draw and solve! Brain Training Game,53430272,0.0,5469,4.5,Games,38,5,1
3896,1004539546,Olympus Rising,126610432,0.0,7072,4.5,Games,37,5,10
3897,1004729170,Mikey Jumps,46831616,0.0,148,4.0,Games,37,5,14
3898,1004871562,Sky Viper Video Viewer,232875008,0.0,105,3.0,Entertainment,37,1,1
3899,1004938586,お小遣いアプリ。ポイントをレシートで貯めよう　／　レシポ！,16020480,0.0,0,0.0,Catalogs,37,5,1
3900,1004963943,一起作业学生端-中小学霸口袋学习辅导助手,63421440,0.0,91,4.0,Education,38,5,2
3901,1005017298,The 7 Second Challenge,40531968,1.99,1838,5.0,Games,38,4,1
3902,1005030039,Mon Espace - Pôle emploi,111504384,0.0,11,5.0,Business,37,5,1
3903,1005050125,DragonBox Numbers,347035648,7.99,26,5.0,Education,38,5,8
3904,1005077069,Army of Heroes,153125888,0.0,1235,4.5,Games,38,5,33
3905,1005098334,Human Resource Machine,68730880,4.99,497,4.5,Games,37,5,16
3906,1005322299,Oops You Died,338048000,0.0,54,4.5,Games,37,5,1
3907,1005415016,FUT Wager,43257856,1.99,33,3.5,Sports,37,5,10
3908,1005468883,Sleep Pulse 2 Motion - The Sleep Tracker for Watch,15470592,3.99,448,2.0,Health & Fitness,13,0,1
3909,1005783927,Frozen Frenzy Mania: Challenging Match 3 Games,296790016,0.0,4104,4.5,Games,37,5,1
3910,1005859110,Trick Pix - Magic & Prank Camera,17825792,1.99,13,3.0,Entertainment,37,0,1
3911,1006385486,Glowing Snake King - Anaconda Diep War Battle Game,29124608,0.0,2554,4.5,Games,40,5,16
3912,1006393168,The Battle of Polytopia,36184064,0.0,3757,4.5,Games,40,4,1
3913,1006408029,Youtubers Life - Gaming Channel,910734336,8.99,451,4.0,Games,37,5,1
3914,1006414665,Soda Dungeon,74728448,0.0,5717,4.5,Games,40,5,1
3915,1006503995,奇幻射击2,238636032,0.99,0,0.0,Games,43,5,1
3916,1006850128,Ice Queen Prom Salon: Princess Makeover Girls Game,73683968,1.99,11,3.5,Games,40,5,1
3917,1006878949,Dear Diary - Interactive Story,74420224,0.0,8922,4.5,Games,38,5,3
3918,1007001475,Ear Age Diagnosis,5113856,0.0,0,0.0,Games,37,2,2
3919,1007115851,Spellbinders,152692736,0.0,1245,4.0,Games,37,5,1
3920,1007120869,BADLAND 2,124445696,3.99,898,4.5,Games,38,5,13
3921,1007143930,LEGO® NEXO KNIGHTS™ : MERLOK 2.0,576817152,0.0,837,4.0,Games,37,5,22
3922,1007177838,The Game - Play ... as long as you can!,52744192,2.99,41,4.5,Games,40,5,2
3923,1007479011,Athletics 2: Summer Sports,243613696,1.99,333,4.5,Games,37,5,1
3924,1007720559,Mix+Smash: Marvel Super Hero Mashers,484895744,0.0,1050,4.5,Entertainment,37,5,6
3925,1007929736,VOEZ,299850752,0.0,2508,4.5,Games,38,5,1
3926,1008053853,Toy Blocks Game for Brain Traning -TSUMIKI-,97424384,0.0,0,0.0,Games,37,2,5
3927,1008111072,Fieldrunners Attack!,276512768,0.0,1984,3.5,Games,37,5,1
3928,1008234539,Capital One CreditWise - Credit score and report,64735232,0.0,1019,4.5,Finance,37,0,1
3929,1008496061,Lost Frontier,159918080,2.99,153,4.0,Games,40,5,1
3930,1008519817,Hungry Babies Mania,207542272,0.0,7075,4.5,Games,38,5,1
3931,1008546049,"Whink - Note taking, Annotate & Record Lectures",76367872,4.99,110,4.0,Productivity,37,5,4
3932,1008548146,暴打三国志-经典RPG角色扮演动作卡牌策略手游,134074368,0.0,0,0.0,Games,43,5,1
3933,1008623359,多重人格彼女〜僕の彼女は世界で一番可愛くて、そして狂っている〜,82006016,0.0,0,0.0,Games,37,0,1
3934,1008692660,RollerCoaster Tycoon® 3,701620224,4.99,1334,4.0,Games,25,4,6
3935,1008719508,Shadow Bug,246233088,3.99,978,4.5,Games,38,5,11
3936,1009134067,Bullet Force,501043200,0.0,9289,4.5,Games,37,5,1
3937,1009158392,脱出ゲーム　都市伝説〜杉沢村からの脱出〜,511979520,0.0,1,4.0,Games,38,0,1
3938,1009200976,Futurama: Game of Drones,385683456,0.0,8394,4.5,Games,37,5,45
3939,1009227147,Vault!,135558144,0.0,1203,4.5,Games,40,5,1
3940,1009257820,FreeVRPlayer,7944192,0.0,134,2.5,Photo & Video,37,2,1
3941,1009336960,Peppa Pig: Golden Boots,986284032,2.99,28,3.5,Education,37,5,3
3942,1009442510,Colorfy: Coloring Book for Adults,124185600,0.0,247809,4.5,Entertainment,37,5,13
3943,1009979707,Snapimals: Discover & Snap Amazing & Cute Animals!,221279232,0.0,11060,4.5,Games,37,5,1
3944,1010174792,一言-记录字句，发现共鸣,32125952,0.99,0,0.0,Social Networking,38,0,2
3945,1010204708,空格－更优秀的个人技能交易平台,46157824,0.0,0,0.0,Lifestyle,38,0,2
3946,1010582800,Battlevoid: Harbinger,108232704,0.99,374,4.5,Games,38,5,1
3947,1010587367,Stickman Football,47736832,0.0,429,4.0,Games,40,5,1
3948,1010604522,Syberia 2 (FULL),1563693056,4.99,58,4.0,Games,38,5,6
3949,1010677881,World Chef: Restaurant & Cooking Game,136355840,0.0,29886,4.5,Games,38,5,12
3950,1010704842,Dream League Soccer 2017,359676928,0.0,66004,4.5,Games,37,5,12
3951,1010739052,My Singing Monsters: Dawn of Fire,149613568,0.0,7749,4.5,Games,38,5,1
